,Tweet Count,Username,Text,Created At,Retweets,Likes
6506,6507,Haji News,program makan bergizi gratis bantu kemenkes atasi salah isu kesehatan menkes budi gunadi sadikin menilai program makan bergizi gratis mbg langkah menangani salah isu kesehatan utama mbg makangratis,Thu Jan 09 13:43:09 +0000 2025,0,0
6507,6508,Incel imut,behold indonesian nutritious free meal makan bergizi gratis mbg program,Thu Jan 09 13:33:45 +0000 2025,3,35
6508,6509,CNN Indonesia Daily,beragam cerita bermunculan pelaksanaan program makan bergizi gratis mbg kabupaten bone bolango gorontalo siswa sekolah dasar menolak makan paket mbg membawanya pulang rumah sang,Thu Jan 09 13:30:00 +0000 2025,0,1
6509,6510,Partai Gelora Indonesia,rilis generasi emas indonesia partai gelora ajak berkolaborasi sukseskan program mbg makanbergizigratis makanbergizibangunnegeri,Thu Jan 09 13:24:16 +0000 2025,3,4
6510,6511,antaranews.com,pengamat kebijakan publik trubus rahadiansyah menyoroti tambahan asupan asam folat program makan bergizi gratis mbg diperuntukkan hamil,Thu Jan 09 13:23:59 +0000 2025,0,0
6511,6512,Maudy Asmara,pungutan sekolah ditengah maraknya program pemerintah mbg komite dihapus gimana guys,Thu Jan 09 13:14:27 +0000 2025,20,73
6512,6513,Pendidikan Islam,halo sahabat pendidikan islam yuk simak dirjen pendidikan islam no panduan program makan bergizi gratis mbg lingkungan pesantren slides simak habis mbg kemenag pendis program,Thu Jan 09 13:04:03 +0000 2025,0,0
6513,6514,Valak,berkali nebar hoaks program mbg bok dikerangkeng biar kapok,Thu Jan 09 12:55:41 +0000 2025,0,2
6514,6515,dickyn,mbg solusi stunting ekonomi merata program makan bergizi gratis gizi langkah ekonomi adil ketahanan pangan kuat pemerataan ekonomi makanbergizigratis ketahananpangan cegahstunting,Thu Jan 09 12:54:20 +0000 2025,4,35
6515,6516,RadarSukabumi,program mbg jabar penyesuaian bey machmudin daerah melaksanakan,Thu Jan 09 12:53:32 +0000 2025,0,1
6516,6517,Alsa 알사,opini pribadi terkait program makan bergizi mbg indonesia kemarin baca tweet sendernya daerah relevan hasil liputannya ku baca,Thu Jan 09 12:49:15 +0000 2025,0,0
6517,6518,Radio Suara Surabaya,partai gelora usulkan anak anak sekolah penerima manfaat program mbg,Thu Jan 09 12:47:31 +0000 2025,0,5
6518,6519,koeli kabel,simpatisan warga indonesia aktif x memfoto melaporkan kondisi ransum mbg diterima program mbg sukses program mainan,Thu Jan 09 12:45:51 +0000 2025,0,0
6519,6520,Brigadir JM,trs dishare program mbg,Thu Jan 09 12:44:29 +0000 2025,0,0
6520,6521,Kompas.com,program makan bergizi gratis mbg digagas presiden prabowo subianto membawa dampak siswa smp negeri semarang jawa lt makanbergizigratis semarang,Thu Jan 09 12:35:59 +0000 2025,0,2
6521,6522,Muhammad Haidar Ali,narasine gawe meredam sing menghujat program mbg,Thu Jan 09 12:33:16 +0000 2025,0,0
6522,6523,Kabar Banten,diterapkan pekan pemkot serang butuh rp miliar perhari program mbg,Thu Jan 09 12:33:14 +0000 2025,0,0
6523,6524,⛔️NegeriParaPenipu⛔️,poin sebenernya reaksi keras messos program mbg amburadul ancur total,Thu Jan 09 12:32:38 +0000 2025,0,0
6524,6525,Immanuel padang,pendapat dngn masyarakat usaha kantin sekolah dngn nya program mbg ny usaha tutup solusi pemerintah untk usaha kantin sekolah mengalami kerugian dngn program mbg,Thu Jan 09 12:28:52 +0000 2025,0,0
6525,6526,Rachman Adja 🍉,pemerintahan sibuk mengevaluasi program mbg diganggu,Thu Jan 09 12:18:08 +0000 2025,0,1
6526,6527,spicyjet,program mbg diatur menteri yak,Thu Jan 09 12:16:07 +0000 2025,0,0
6527,6528,🍾ϲοиgγαиg 🥴,program mbg diprioritaskan anak sekolah benar² membutuhkan kota kabupaten pelosok pedesaan catatan data akurat niscaya mbg k,Thu Jan 09 12:16:02 +0000 2025,0,1
6528,6529,Kodim 0306/50 Kota,kodim kota program makan bergizi gratis mbg siswa siswi diwilayah kabupaten kota kota payakumbuh bergilir sesuai jadwal diatur bertujuan meningkatkan gizi kesehatan anak anak kamis,Thu Jan 09 12:07:37 +0000 2025,0,0
6529,6530,The Bourne Post,istana kepresidenan mengonfirmasi program makan bergizi gratis mbg kendari sulawesi tenggara dana pribadi presiden prabowo follow for more unexpected things bournepost thebournepost,Thu Jan 09 12:01:54 +0000 2025,0,0
6530,6531,Faktacom,pemprov dki jakarta menyusun skema implementasi program makan bergizi gratis mbg hamil menyusui makanbergizigratis pemprovdki,Thu Jan 09 12:00:01 +0000 2025,0,2
6531,6532,Informasi dan Komunikasi PMK,hai sobatkom menteri komunikasi digital menkomdigi meutya hafid program makanbergizigratis mbg tersalurkan sasaran presiden prabowo subianto menjadikan mbg langkah strategis generasi emas indonesia,Thu Jan 09 11:55:27 +0000 2025,0,2
6532,6533,Dedek Prayudi - Uki,program makan bergizi gratis menyediakan air minum berkemasan plastik siswa i membawa minum sendok garpu paham maksud menu mbg antisipasi opini miring salam,Thu Jan 09 11:53:34 +0000 2025,30,131
6533,6534,pian,kaum ngerti poin orang orang kritik program mbg,Thu Jan 09 11:48:05 +0000 2025,0,0
6534,6535,sigit nugroho,sperti gambar program mbg sih program mbg disetarakan nilai uang makan siang pejabat negara minimal pns khan wni anak butuh gizi pejabat sdh berumur sang pejabat,Thu Jan 09 11:42:33 +0000 2025,0,0
6535,6536,Immanuel padang,kutip kalimat ny semoga programnya berjalan lancar bermanfaat masyarakat anak anak jakarta anak jakarta smpe kabar bagaiaman program mbg daerah t hny fokus daerah,Thu Jan 09 11:39:58 +0000 2025,0,0
6536,6537,repanja,program mbg dipotret anak sd baca data anak smp sma konsumsinya memenuhi angka kecukupan gizi harian,Thu Jan 09 11:37:12 +0000 2025,0,2
6537,6538,Immanuel padang,orng efouria dngn makan gratis masyarakat terjepit pengelola kantin sekolah win win solution untk mari coba pikirkn sumber penghasilannya tertutup dngn program mbg,Thu Jan 09 11:33:31 +0000 2025,0,1
6538,6539,Kayana Duris,woooyyy program mbg anak beli kantin juta anak miskin amp lapar sesuai anjuran opa wowo bikin pedagang kantin laku,Thu Jan 09 11:28:09 +0000 2025,1,4
6539,6540,Berita Jakarta,sukseskan program mbg komisi dorong kemudahan permodalan umkm bacadibj beritajakarta dkijakarta jaki welovejakarta,Thu Jan 09 11:19:59 +0000 2025,0,1
6540,6541,BPPSDM_BRPBAPPP Maros,diharapkan kolaborasi berjalan lancar mendukung program mbg mendorong peningkatan pasar produk poklahsar memperkuat ekonomi lokal mbg penyuluhperikanan kkprisetogether sdmkp panganbiru,Thu Jan 09 11:15:19 +0000 2025,0,1
6541,6542,BPPSDM_BRPBAPPP Maros,januari tim pengolahan penyuluh perikanan kabupaten maros mengadakan pertemuan tim badan gizi nasional membahas peluang poklahsar mitra mendukung program makan bergizi gratis mbg mbg penyuluhperikanan kkprisetogether,Thu Jan 09 11:15:09 +0000 2025,0,1
6542,6543,Mumung Wisnu,impact program mbg mohon tindaklanjuti temuan,Thu Jan 09 11:12:45 +0000 2025,0,1
6543,6544,FAFA FUFU,cari pembenaran dg membandingkan iya lgsg merobah nasib org program mbg konsumtif output nya blm anggarannya menguras apbn wajar rakyat pesimis,Thu Jan 09 11:09:01 +0000 2025,0,0
6544,6545,Mas Zone,semoga program mbg tengkulak petani membeli harga bagus hasil panen,Thu Jan 09 11:06:08 +0000 2025,0,0
6545,6546,Sari Maryani,program mbg sukses inspirasi berkat kontribusi umkm umkmdukungmbg,Thu Jan 09 11:03:30 +0000 2025,0,0
6546,6547,DetikFinance,menteri koordinator bidang pangan zulkifli hasan menyebut mengimpor susu mendukung program makan bergizi gratis mbg kekuatan pangan daerah penopang utama program mbg detikfinance mbg impor susu,Thu Jan 09 11:00:00 +0000 2025,0,1
6547,6548,banyubening,tagihan cair tu klo pake fp pake maaf amp doa udah gini nasib wp klo komentarin program mbg lgs ditanyain udh bangsa amp negara,Thu Jan 09 10:55:55 +0000 2025,0,1
6548,6549,FAFA FUFU,beneran merata program mbg adalh program konsumtif out put nya blm menguras apbn tenaga stockholder wajar disoroti rakyat bertahan brp,Thu Jan 09 10:55:38 +0000 2025,0,0
6549,6550,Ayah_e_Faiq,pelaksanaan program mbg daerah memprihatinkan kecukupan gizinya menu,Thu Jan 09 10:54:58 +0000 2025,2,15
6550,6551,You can do it Arteta,negara belom jalankan program mbg mending ditunda dibatalkan,Thu Jan 09 10:46:30 +0000 2025,1,1
6551,6552,tirtoid,pemkot yogyakarta dapur juknis program mbg,Thu Jan 09 10:40:00 +0000 2025,0,0
6552,6553,kar°,anjir gue liat iklan program mbg tv ch elangtv isinya thanks prabwo mbg adek gw liat bilang enak orang dikasih mbg gue be like enakan masakan gue amatir liat tutor dibanding mbg pemerintah,Thu Jan 09 10:38:16 +0000 2025,0,0
6553,6554,InterMediaNEWS.net,dukung program mbg dapoer makan bergizi gratis wilayah klaten,Thu Jan 09 10:35:46 +0000 2025,0,0
6554,6555,WartaBengawan.news,dukung program mbg dapoer makan bergizi gratis wilayah klaten,Thu Jan 09 10:33:29 +0000 2025,0,0
6555,6556,Achonk_,ginian negara sdh ingkar sistem amp fasilitas pendidikan berjalan apapun program penunjang pendidikan mbg pastinya berjalan lancar sekolah negara menerapkan mbg sistem fasilitas pendidikannya gimana,Thu Jan 09 10:30:01 +0000 2025,0,0
6556,6557,detikcom,terharu banget siswa gorontalo simpan makanan gratis ibunya rumah nasi simak selengkapnya video detikers informasi program mbg dilaksanakan serentak titik tersebar,Thu Jan 09 10:28:45 +0000 2025,5,15
6557,6558,KATAKU,seharus nya mbg anak sehat cerdas anak nya nya program sampah,Thu Jan 09 10:28:08 +0000 2025,0,0
6558,6559,tirtoid,menkes nilai wajar peluncuran perdana program mbg bermasalah,Thu Jan 09 10:25:00 +0000 2025,0,0
6559,6560,TAKDARE,selamat makan siang anak² semoga anak² sehat cerdas membanggakan orang tua amp negara memiliki cerah lupa letakkan adab ilmu harapan presiden psd program mbg digulirkan,Thu Jan 09 10:09:34 +0000 2025,0,0
6560,6561,TAKDARE,selamat makan siang anak² semoga anak² sehat cerdas membanggakan orang tua amp negara memiliki cerah lupa letakkan adab ilmu harapan presiden psd program mbg digulirkan,Thu Jan 09 10:09:24 +0000 2025,0,0
6561,6562,TAKDARE,selamat makan siang anak² semoga anak² sehat cerdas membanggakan orang tua amp negara memiliki cerah lupa letakkan adab ilmu harapan presiden psd program mbg digulirkan,Thu Jan 09 10:06:47 +0000 2025,0,1
6562,6563,ngasno,anggaran berkurang krn kemetrian atasnya mekar pembiayaan program nasional mbg ndak pusing alokasi anggarannya,Thu Jan 09 10:01:39 +0000 2025,0,2
6563,6564,dedy lesmana,lo bandingin sm anak² dg program mbg apple to apple mbg tujuan anggaran pake duit pajak klo bandingin makanan bersyukur lo cari anak² deh komen,Thu Jan 09 10:01:25 +0000 2025,0,1
6564,6565,Lamsijan,realitanya pelajar rela makan jatah makanannya makan bareng ibunya dirumah krn ibunya uang beli makan rakyat sejahtera program mbg,Thu Jan 09 09:59:38 +0000 2025,8,103
6565,6566,Herald Indonesia,indonesia dinilai ujung tanduk tifauzia tyassuma praktisi nutritional neuroscience akrab disapa dokter tifa,Thu Jan 09 09:54:18 +0000 2025,0,0
6566,6567,Media bagi,direktorat jenderal pendidikan islam ditjen pendis kementerian agama kemenag menerbitkan surat edaran nomor panduan makan bergizi gratis mbg,Thu Jan 09 09:43:19 +0000 2025,0,0
6567,6568,Media bagi,badan gizi nasional bgn terapkan program makan bergizi gratis mbg bertahap januari program mbg tahap,Thu Jan 09 09:42:41 +0000 2025,0,0
6568,6569,Carlito,lg rencana deforestasi jt ha lahan hutan ditanami sawit sdh hitung kasar hasilkan trilyun penjualan kayu log asumsi jt kubik biayai apbn lunasi hutang tdk program mbg pakai uang pribadi presiden,Thu Jan 09 09:42:39 +0000 2025,0,1
6569,6570,Fraksi PKS DPR RI,dukung makan bergizi gratis pks harapkan pemerintah atasi kendala tantangan pelaksanaan program makan bergizi gratis mbg salah program unggulan pemerintahan presiden prabowo subianto resmi dijalankan senin kemarin,Thu Jan 09 09:27:25 +0000 2025,7,12
6570,6571,dedy kristian,program mbg,Thu Jan 09 09:19:18 +0000 2025,0,0
6571,6572,sambatdansekitarnya,program makan bergizi gratis mbg dilaksanakan pemerintah wilayah papua berdampak positif upaya penurunan angka stunting peningkatan kualitas sdm papua penurunanstuntingpapua makanbergizigratis mbg papuasehat papuasejahtera,Thu Jan 09 09:18:22 +0000 2025,0,0
6572,6573,Putra Sudirman,program mbg dukungan anak indonesia sehat umkmdukungmbg,Thu Jan 09 09:15:58 +0000 2025,0,0
6573,6574,Zck_Leons28,program mbg tujuannya mekanismenya kacau,Thu Jan 09 09:15:19 +0000 2025,0,0
6574,6575,agoes_toest 🇮🇩,mantap bener program mbg nya,Thu Jan 09 09:04:39 +0000 2025,0,0
6575,6576,Suaragong_,sdn lowokwaru kota malang jalankan program mbg,Thu Jan 09 09:03:22 +0000 2025,0,0
6576,6577,Muel Cristin,salut umkm bikin pangan sehat terjangkau berkat partisipasi program mbg umkmdukungmbg,Thu Jan 09 08:59:43 +0000 2025,0,0
6577,6578,wanginilam,implementasi program makan bergizi gratis terbukti manfaat anak sekolah mbg dukungprogrampresiden,Thu Jan 09 08:58:48 +0000 2025,0,0
6578,6579,vivi mey setiawan,gw brsyukur dlu skolahnya msh senen sabtu jd pulangnya sore pnya byk bwt maen gw brsyukur dlu msh ebtanas ktauan otak gw kopong gw brsyukur skolahan dlu program aneh kek mbg bebas jajan spuas amp ssukanya,Thu Jan 09 08:57:10 +0000 2025,0,0
6579,6580,IG : utamanews,makan bergizi ratusan murid langkat program mbg kodim langkat alat tulis amp amp biskuit,Thu Jan 09 08:54:54 +0000 2025,0,0
6580,6581,Melati Yana,seru seruan sehat bareng program mbg didukung umkm lokal umkmdukungmbg,Thu Jan 09 08:54:44 +0000 2025,0,0
6581,6582,Didit,sy terang terganggu video permintaan maaf siswa merekam menu mbg kelasnya programnya spt dikritik program bikin anak senang jd takut hrs bikin video permintaan maaf,Thu Jan 09 08:53:49 +0000 2025,6,2
6582,6583,jatinangorku.com,penjabat gubernur jawa barat bey machmudin pelaksanaan program makan bergizi gratis mbg jawa barat jabar bertahap desember program mencakup satuan pengelola pelayanan gizi sppg tersebar,Thu Jan 09 08:53:32 +0000 2025,0,0
6583,6584,vivi mey setiawan,gw mkn nasi pke garem doang lauk krupuk dibagi bwt mkn siang ma mlm jg n gw ttp anggep program mbg lgi jln gatot nasi doang byk lauknya seuprit imo layak kek niat ngasih makan,Thu Jan 09 08:48:28 +0000 2025,0,0
6584,6585,Putra Sudirman,program mbg dukungan anak indonesia sehat umkmdukungmbg,Thu Jan 09 08:41:09 +0000 2025,0,0
6586,6587,Asumsi,luhut bilang program berhasil menggerakkan perekonomian desa pasalnya program mbg melibatkan masyarakat penyediaan makanan menciptakan peluang usaha produksi sayur mayur bahan makanan,Thu Jan 09 08:27:25 +0000 2025,0,2
6587,6588,Polresta Bogor Kota,kapolresta bogor kota dampingi wakil ketua mpr ri tinjau program makan bergizi gratis kota bogor kota bogo polresta bogor kota polda jabar kapolresta bogor kota kombes pol bismo teguh prakoso mendampingi wakil ketua mpr ri peninjauan pelaksanaan program mbg,Thu Jan 09 08:17:10 +0000 2025,0,0
6588,6589,Iwan Soelasno,dana desa program mbg bebani pemerintahan desa ketum apdesi,Thu Jan 09 08:14:44 +0000 2025,0,0
6589,6590,Desmawarni,program makan bergizi gratis mbg dilaksanakan pemerintah wilayah papua berdampak positif upaya penurunan angka stunting penurunanstuntingpapua makanbergizigratis mbg papuasehat papuasejahtera,Thu Jan 09 08:13:57 +0000 2025,0,78
6590,6591,Kominfo Jateng,tingkat sma smk jateng sekolah mengikuti program mbg dg total penerima manfaat siswa program ditingkatkan pesertanya siswa hamil anak balita,Thu Jan 09 08:05:02 +0000 2025,0,0
6591,6592,Sari Maryani,program mbg sukses inspirasi berkat kontribusi umkm umkmdukungmbg,Thu Jan 09 08:03:12 +0000 2025,0,0
6592,6593,detikHealth,ketua ikatan dokter indonesia muhammad adib komentari program pemerintah makan bergizi gratis mbg idi,Thu Jan 09 08:00:01 +0000 2025,3,3
6593,6594,Antara Bengkulu,pemerintah kabupaten mukomuko provinsi bengkulu dinas pendidikan kebudayaan data siswa pendidikan anak usia sekolah dasar sekolah menengah menerima bantuan program makan bergizi gratis mbg,Thu Jan 09 07:59:34 +0000 2025,0,0
6594,6595,kabarenam2024@gmail.com,program mbg diyakini hilangkan kemiskian struktural kultural indonesia,Thu Jan 09 07:53:05 +0000 2025,0,0
6595,6596,konde.co,program makan bergizi gratis mbg dicanangkan prabowo gibran kampanye presiden wakil presiden ri resmi senin implementasi lapangan kondusif pengamat kritik artikel serial,Thu Jan 09 07:52:50 +0000 2025,0,2
6597,6598,Tino Freeyork,gizi nya dimana klao programnya kenyataan diterapkan dilapangan makanan sperti makannya orang lp anak anak makan mubazir tunggu berita sampah dihasilkan mbg namanya program makan bancakan gila mbg,Thu Jan 09 07:50:53 +0000 2025,0,2
6598,6599,Kominfo Jateng,program makan bergizi gratis mbg jateng berjalan lancar mengapresiasi menyukseskan program digagas presiden ri prabowo subianto pemprov jateng bertekad mendukung program makanbergizigratis,Thu Jan 09 07:41:30 +0000 2025,1,1
6599,6600,rubysunn 🇮🇩🇵🇸Free Palestine,klo iya foto beneran makanan rs alhamdulillah seumur idup gua blm nemu makanan rs seironi foto or mbg program pemerintah,Thu Jan 09 07:40:46 +0000 2025,0,0
6600,6601,Naufal Akbar,mbg bukti nyata keberhasilan sinergi koperasi program ketahanan pangan umkmdukungmbg,Thu Jan 09 07:36:41 +0000 2025,0,0
6601,6602,REPUBLIK MERDEKA | RMOL.ID,program mbg atasi persen siswa sekolah sarapan,Thu Jan 09 07:34:18 +0000 2025,0,0
6602,6603,KOMPAS TV,program makan bergizi gratis mbg pengelola kantin sekolah khawatir omzet turun,Thu Jan 09 07:27:46 +0000 2025,0,2
6603,6604,To Gman,habis program mbg muncul keluhan pedagang kantin sekolah dikorbankan jgn pengusaha pejabat rakyat jelata,Thu Jan 09 07:24:27 +0000 2025,1,9
6604,6605,Naura Zahra,program mbg berkembang berkat dukungan umkm yuk dukungan terbantu umkmdukungmbg,Thu Jan 09 07:19:25 +0000 2025,0,0
6605,6606,Ratah Nasyidah,program mbg emang bermakna peran umkm umkmdukungmbg,Thu Jan 09 07:18:42 +0000 2025,0,0
6609,6610,BPPSDM BPPP Medan,kuat berpotensi pilar kemajuan bangsa total paket makan berfokus menu ikan program menjangkau sekolah wilayah kerja bppp medan mari mendukung upaya program bergizi gratis mbg anak,Thu Jan 09 07:17:27 +0000 2025,0,2
6610,6611,BPPSDM BPPP Medan,rekapitulasi kegiatan makan bergizi gratis mbg bppp medan komitmen mendukung program kerja pemerintah bertujuan mengatasi gizi menciptakan generasi penerus,Thu Jan 09 07:17:09 +0000 2025,0,10
6611,6612,ngasno,faktor kementrian mekar pembiayaan program nasional mbg double attact kenanya,Thu Jan 09 07:14:50 +0000 2025,0,0
6612,6613,Bonang dika,makan sehat mikir duit umkm bantuin program mbg ngerasain umkmdukungmbg,Thu Jan 09 07:14:27 +0000 2025,0,0
6613,6614,Elvira ayu,makan sehat nggak duit umkm bantu program mbg umkmdukungmbg,Thu Jan 09 07:13:29 +0000 2025,0,0
6614,6615,Putri Rahma,dukungan umkm program mbg makan bergizi umkmdukungmbg,Thu Jan 09 07:13:19 +0000 2025,0,0
6615,6616,Nizam Azam,makan sehat hak orang dukungan umkm orang merasakan manfaat program mbg umkmdukungmbg,Thu Jan 09 07:12:37 +0000 2025,0,0
6616,6617,Ima,jelasin pengalaman anak pas percobaan mbg anak paud btw makanannya habisin emaknya kebuang karna menggugah selera anak trus jelasin kritis ama program kontribusimu negara,Thu Jan 09 07:05:02 +0000 2025,0,2
6617,6618,Keuangan News,pemerintah program mbg harga rp porsi news,Thu Jan 09 07:03:54 +0000 2025,2,3
6618,6619,Vira Ayu,kontribusi umkm mari bantu orang makan sehat program mbg umkmdukungmbg,Thu Jan 09 07:01:45 +0000 2025,0,0
6619,6620,Ratah Nasyidah,program mbg emang bermakna peran umkm umkmdukungmbg,Thu Jan 09 07:01:45 +0000 2025,0,0
6620,6621,detikHealth,program makan bergizi gratis mbg direncanakan menyasar hamil menyusui pemprov dki jakarta mengaku menyusun skema pemberian mbg,Thu Jan 09 07:00:00 +0000 2025,3,3
6621,6622,Elshinta.com,jateng alokasikan rp miliar pendampingan program mbg,Thu Jan 09 06:58:55 +0000 2025,0,0
6622,6623,Intan Syafaat,bareng umkm pastikan makan bergizi hak orang yuk bareng dukung program mbg umkmdukungmbg,Thu Jan 09 06:53:06 +0000 2025,0,0
6623,6624,Putri Indah,makan sehat bayar umkm udah bantuin program mbg umkmdukungmbg,Thu Jan 09 06:51:57 +0000 2025,0,0
6624,6625,Qais Indi,when the state uses its ministry to publicly announce its anti critic disposition after being triggered by students disappointment upon menus served on the over glorified nutritious free meal mbg program why do i say so the answer is what motive do they post the ethic now,Thu Jan 09 06:51:44 +0000 2025,0,0
6625,6626,Mas Zone,lt emang orang mencaci makanan gt senin mencaci makanan program mbg loh dikritik dapurnya makanan nya loh,Thu Jan 09 06:42:23 +0000 2025,2,1
6626,6627,Olla safira,ayo dukung umkm biar orang makan sehat program mbg umkmdukungmbg,Thu Jan 09 06:41:21 +0000 2025,0,0
6627,6628,VivaCoid,program makan bergizi gratis mbg resmi januari negara menganggarkan program janji kampanye presiden prabowo subianto kabarnya daerah melaksanakan program uang pribadi,Thu Jan 09 06:41:15 +0000 2025,0,0
6628,6629,Xena zahra,pengen makan sehat duit umkm hadir bantuin program mbg ragu umkmdukungmbg,Thu Jan 09 06:40:40 +0000 2025,0,0
6629,6630,Kania Zahra,program mbg butuh dukungan umkm berbagi umkmdukungmbg,Thu Jan 09 06:34:17 +0000 2025,0,0
6630,6631,Adribarza,program mbg amburadul,Thu Jan 09 06:24:12 +0000 2025,0,0
6631,6632,A. Silitonga,selera makanan anak beda² program mbg sekolah² makanan seragam sy efektif meningkatkan asupan gizi anak dikaji ulang,Thu Jan 09 06:20:53 +0000 2025,1,1
6632,6633,dys🍉,aktivitas berpikir dibenahi program mbg prioritas utama,Thu Jan 09 06:14:33 +0000 2025,0,0
6633,6634,ichbinniemand27,barusan asn pk jijik banget bikin story memuja program mbg,Thu Jan 09 06:09:25 +0000 2025,0,0
6634,6635,TVRI Jogja,tvrinews yogyakarta berbeda daerah indonesia peluncuran program makan bergizi gratis mbg kabupaten sleman dilaksanakan senin januari tahap mbg didistribusikan kapanewon kalasan cangkringan sleman,Thu Jan 09 06:05:25 +0000 2025,0,0
6635,6636,inilahcom,majelis ulaman indonesia mui menyarankan pemerintah menghentikan program makan bergizi gratis mbg senin pasalnya program merata sekolah madrasah pondok pesantren ponpes menerimanya,Thu Jan 09 06:02:37 +0000 2025,2,3
6636,6637,Seputar Keuangan,ketua dewan ekonomi nasional den luhut binsar pandjaitan mengapresiasi dampak positif program makan bergizi gratis mbg berjalan senin januari,Thu Jan 09 05:57:39 +0000 2025,0,0
6637,6638,ajengcute16👑,pakai uang pribadi komitmen prabowo sukseskan program mbg,Thu Jan 09 05:56:51 +0000 2025,1,5
6638,6639,Baron Ben,implementasi program makan bergizi gratis terbukti manfaat anak sekolah mbg dukungprogrampresiden,Thu Jan 09 05:56:22 +0000 2025,0,1
6639,6640,jo_ngno,program makan bergizi gratis mbg dilaksanakan pemerintah wilayah papua berdampak positif upaya penurunan angka stunting penurunanstuntingpapua makanbergizigratis,Thu Jan 09 05:55:49 +0000 2025,0,0
6640,6641,Namus,sayangnya anak sikaya jauhhhh anak simiskin terbantu program mbg,Thu Jan 09 05:53:01 +0000 2025,0,1
6641,6642,Mas Zone,orang dewasa tuh lihat makan picky eater udah stop program anak mbg temannya suka lauk yah anak dapatkan solusi dibandingkan orang dewasa,Thu Jan 09 05:50:29 +0000 2025,0,3
6642,6643,Jatmiko Miko,bener meringankan beban ibu² pagi nyiapin makan bekal anak² sekolah semoga program mbg konsisten anak² uang negara habis dimakan anak² uang negara habis digarong pejabat negara korup,Thu Jan 09 05:49:55 +0000 2025,0,2
6643,6644,callmeeragon,gini lho mbg fokusnya mencegah stunting lha gizinya sesuai kecapai naikin welfare gimana tujuan program kecapai orang orang maki maki program becus pemerintah dipress gini pemerintah sadar,Thu Jan 09 05:48:43 +0000 2025,0,4
6644,6645,Kompasiana,anak susah makan makanan sehat kalah enak junk food program makan bergizi sukses headline,Thu Jan 09 05:45:00 +0000 2025,0,0
6645,6646,rizz,dapet testimoni lmaooo ijbolllll banget gueh sekolahnya dapet program mbg gue dengernya aowkwowkwok,Thu Jan 09 05:39:45 +0000 2025,0,0
6646,6647,PRESIDEN BANSOS,tinggal proposal,Thu Jan 09 05:37:07 +0000 2025,0,0
6647,6648,tirtoid,keluh daerah pelosok terjangkau program mbg,Thu Jan 09 05:37:00 +0000 2025,3,5
6648,6649,Yayasan Satu Karsa Karya (YSKK),didorong prinsip tata kelola program transparan kalah penerapan standar gizi program mbg pemberian mbg kpd anak sekolah menyesuaikan anggaran diah satyani saminarsih ceo amp founder cisdi,Thu Jan 09 05:34:32 +0000 2025,0,0
6649,6650,Nugherobhank,mbg bernilai rb sesuai dg nilai rupiah bergizi memenuhi standar kebutuhan makan siang pagi anak gratis memakan apbn triliun realisasi program omon omon prabowo,Thu Jan 09 05:34:03 +0000 2025,1,15
6650,6651,monitorday,program makan bergizi gratis mbg dicanangkan pemerintah indonesia salah prioritas nasional mendukung percepatan visi indonesia emas penurunan angka stunting,Thu Jan 09 05:22:28 +0000 2025,0,0
6651,6652,detikcom,pelajar sdn bungur sukabumi berjuang menempuh jalan terjal makan bergizi gratis program mbg tingkatkan semangat belajar siswa akses sulit via,Thu Jan 09 05:21:00 +0000 2025,0,2
6652,6653,Ini bajak laut bukan tim sar,kritik program maksi mbg penunjukan vendor kantin sekolah pkk sekolah mudah nya menaikkan umkm dikasih duit ortunya siswa,Thu Jan 09 05:20:18 +0000 2025,3,1
6653,6654,Marella Pradhipa,berita td bocil sd nolak makan program mbg minum susunya alasannya makan krn enak suka milih bawa pulang makanannya biar ibunya rumah makan krn udh kehabisan beras bahan makanan,Thu Jan 09 05:18:40 +0000 2025,0,0
6654,6655,Marella Pradhipa,bukti program mbg ditiadakan diganti program fokus mensejahterakan ekonomi masyarakat ditunda sampe bener matang perencanaan tetek bengeknya,Thu Jan 09 05:18:38 +0000 2025,0,0
6655,6656,inilahcom,program makan bergizi gratis mbg dieksekusi pemerintah senin penyebarannya merata sekolah jakarta dikeluhkan siswa sman cililitan jakarta timur sman masuk,Thu Jan 09 05:01:43 +0000 2025,0,1
6656,6657,cathy,berterimakasih bersyukur program mbg nyiyir merasakan kek susahnya anak uang saku bayangin jam istirahat laper duit makan otomatis otaknya mandeg kepala mikirin perut,Thu Jan 09 05:00:42 +0000 2025,12,26
6657,6658,Santorini♌,sekedar masukan presiden amp kaitannya program mbg mengacu visi revolusi putih aslinya amp bertujuan memerangi stunting peran utama susu plus telur amp ikan mbg,Thu Jan 09 04:59:55 +0000 2025,3,8
6658,6659,Hendra Irawan,sisa makanan program mbg jakarta pemprov lakukan langkah,Thu Jan 09 04:57:11 +0000 2025,0,0
6659,6660,𝐏𝐑𝐎𝐕 ʀǟռɢɢǟ੨੦੨੫,simple program rancang from school to scholl kegiatan mbg hrs melibatkan kantin sekolah awasi dn kelola sekolah mencukupi kebutuhan anak didik aneh pelibatan ormas ormas bernafsu dpt jatah proyek mbg,Thu Jan 09 04:55:56 +0000 2025,0,5
